profile,type,state,time,price,source
solar,black,NSW,1/12/2048,29.1,forecast
wind,black,NSW,1/12/2048,49.5,forecast
solar,green,NSW,1/12/2048,10,forecast
wind,green,NSW,1/12/2048,10,forecast
baseload,black,QLD,1/12/2048,76.8,forecast
solar,black,QLD,1/12/2048,39.4,forecast
wind,black,QLD,1/12/2048,62.4,forecast
solar,green,QLD,1/12/2048,10,forecast
wind,green,QLD,1/12/2048,10,forecast
baseload,black,SA,1/12/2048,68,forecast
solar,black,SA,1/12/2048,35.3,forecast
wind,black,SA,1/12/2048,57.7,forecast
solar,green,SA,1/12/2048,10,forecast
wind,green,SA,1/12/2048,10,forecast
baseload,black,NSW,1/11/2048,50.9,forecast
solar,black,NSW,1/11/2048,27.2,forecast
wind,black,NSW,1/11/2048,48.4,forecast
solar,green,NSW,1/11/2048,10,forecast
wind,green,NSW,1/11/2048,10,forecast
baseload,black,QLD,1/11/2048,59.4,forecast
solar,black,QLD,1/11/2048,33.1,forecast
wind,black,QLD,1/11/2048,63.3,forecast
solar,green,QLD,1/11/2048,10,forecast
wind,green,QLD,1/11/2048,10,forecast
baseload,black,SA,1/11/2048,63.5,forecast
solar,black,SA,1/11/2048,19.7,forecast
wind,black,SA,1/11/2048,54,forecast
solar,green,SA,1/11/2048,10,forecast
wind,green,SA,1/11/2048,10,forecast
baseload,black,NSW,1/10/2048,68.2,forecast
solar,black,NSW,1/10/2048,38.7,forecast
wind,black,NSW,1/10/2048,65.8,forecast
solar,green,NSW,1/10/2048,10,forecast
wind,green,NSW,1/10/2048,10,forecast
baseload,black,QLD,1/10/2048,55.3,forecast
solar,black,QLD,1/10/2048,19.4,forecast
wind,black,QLD,1/10/2048,55.8,forecast
solar,green,QLD,1/10/2048,10,forecast
wind,green,QLD,1/10/2048,10,forecast
baseload,black,SA,1/10/2048,66.7,forecast
solar,black,SA,1/10/2048,24.8,forecast
wind,black,SA,1/10/2048,61.1,forecast
solar,green,SA,1/10/2048,10,forecast
wind,green,SA,1/10/2048,10,forecast
baseload,black,NSW,1/09/2048,93.8,forecast
solar,black,NSW,1/09/2048,40.9,forecast
wind,black,NSW,1/09/2048,85.8,forecast
solar,green,NSW,1/09/2048,10,forecast
wind,green,NSW,1/09/2048,10,forecast
baseload,black,QLD,1/09/2048,71.5,forecast
solar,black,QLD,1/09/2048,26.6,forecast
wind,black,QLD,1/09/2048,70.1,forecast
solar,green,QLD,1/09/2048,10,forecast
wind,green,QLD,1/09/2048,10,forecast
baseload,black,SA,1/09/2048,79.4,forecast
solar,black,SA,1/09/2048,29,forecast
wind,black,SA,1/09/2048,68.6,forecast
solar,green,SA,1/09/2048,10,forecast
wind,green,SA,1/09/2048,10,forecast
baseload,black,NSW,1/08/2048,154.4,forecast
solar,black,NSW,1/08/2048,69.9,forecast
wind,black,NSW,1/08/2048,125.3,forecast
solar,green,NSW,1/08/2048,10,forecast
wind,green,NSW,1/08/2048,10,forecast
baseload,black,QLD,1/08/2048,102.3,forecast
solar,black,QLD,1/08/2048,45,forecast
wind,black,QLD,1/08/2048,99.6,forecast
solar,green,QLD,1/08/2048,10,forecast
wind,green,QLD,1/08/2048,10,forecast
baseload,black,SA,1/08/2048,139.8,forecast
solar,black,SA,1/08/2048,69,forecast
wind,black,SA,1/08/2048,104.3,forecast
solar,green,SA,1/08/2048,10,forecast
wind,green,SA,1/08/2048,10,forecast
baseload,black,NSW,1/07/2048,173.5,forecast
solar,black,NSW,1/07/2048,89.7,forecast
wind,black,NSW,1/07/2048,137.3,forecast
solar,green,NSW,1/07/2048,10,forecast
wind,green,NSW,1/07/2048,10,forecast
baseload,black,QLD,1/07/2048,108.1,forecast
solar,black,QLD,1/07/2048,45.9,forecast
wind,black,QLD,1/07/2048,93.9,forecast
solar,green,QLD,1/07/2048,10,forecast
wind,green,QLD,1/07/2048,10,forecast
baseload,black,SA,1/07/2048,182.6,forecast
solar,black,SA,1/07/2048,86.9,forecast
wind,black,SA,1/07/2048,117.2,forecast
solar,green,SA,1/07/2048,10,forecast
wind,green,SA,1/07/2048,10,forecast
baseload,black,NSW,1/06/2048,195.1,forecast
solar,black,NSW,1/06/2048,140.1,forecast
wind,black,NSW,1/06/2048,172.2,forecast
solar,green,NSW,1/06/2048,10,forecast
wind,green,NSW,1/06/2048,10,forecast
baseload,black,QLD,1/06/2048,143.7,forecast
solar,black,QLD,1/06/2048,86.5,forecast
wind,black,QLD,1/06/2048,127.9,forecast
solar,green,QLD,1/06/2048,10,forecast
wind,green,QLD,1/06/2048,10,forecast
baseload,black,SA,1/06/2048,199.8,forecast
solar,black,SA,1/06/2048,123.5,forecast
wind,black,SA,1/06/2048,162.5,forecast
solar,green,SA,1/06/2048,10,forecast
wind,green,SA,1/06/2048,10,forecast
baseload,black,NSW,1/05/2048,138.6,forecast
solar,black,NSW,1/05/2048,67.6,forecast
wind,black,NSW,1/05/2048,116,forecast
solar,green,NSW,1/05/2048,10,forecast
wind,green,NSW,1/05/2048,10,forecast
baseload,black,QLD,1/05/2048,129.2,forecast
solar,black,QLD,1/05/2048,71.3,forecast
wind,black,QLD,1/05/2048,121.9,forecast
solar,green,QLD,1/05/2048,10,forecast
wind,green,QLD,1/05/2048,10,forecast
baseload,black,SA,1/05/2048,138.2,forecast
solar,black,SA,1/05/2048,71.5,forecast
wind,black,SA,1/05/2048,95.8,forecast
solar,green,SA,1/05/2048,10,forecast
wind,green,SA,1/05/2048,10,forecast
baseload,black,NSW,1/04/2048,130,forecast
solar,black,NSW,1/04/2048,75.6,forecast
wind,black,NSW,1/04/2048,126.9,forecast
solar,green,NSW,1/04/2048,10,forecast
wind,green,NSW,1/04/2048,10,forecast
baseload,black,QLD,1/04/2048,107.5,forecast
solar,black,QLD,1/04/2048,54.5,forecast
wind,black,QLD,1/04/2048,91.4,forecast
solar,green,QLD,1/04/2048,10,forecast
wind,green,QLD,1/04/2048,10,forecast
baseload,black,SA,1/04/2048,138.4,forecast
solar,black,SA,1/04/2048,79.6,forecast
wind,black,SA,1/04/2048,128.9,forecast
solar,green,SA,1/04/2048,10,forecast
wind,green,SA,1/04/2048,10,forecast
baseload,black,NSW,1/03/2048,151.1,forecast
solar,black,NSW,1/03/2048,113,forecast
wind,black,NSW,1/03/2048,145.5,forecast
solar,green,NSW,1/03/2048,10,forecast
wind,green,NSW,1/03/2048,10,forecast
baseload,black,QLD,1/03/2048,126,forecast
solar,black,QLD,1/03/2048,88,forecast
wind,black,QLD,1/03/2048,121.5,forecast
solar,green,QLD,1/03/2048,10,forecast
wind,green,QLD,1/03/2048,10,forecast
baseload,black,SA,1/03/2048,153,forecast
solar,black,SA,1/03/2048,100.2,forecast
wind,black,SA,1/03/2048,145.2,forecast
solar,green,SA,1/03/2048,10,forecast
wind,green,SA,1/03/2048,10,forecast
baseload,black,NSW,1/02/2048,101.4,forecast
solar,black,NSW,1/02/2048,55.8,forecast
wind,black,NSW,1/02/2048,103.5,forecast
solar,green,NSW,1/02/2048,10,forecast
wind,green,NSW,1/02/2048,10,forecast
baseload,black,QLD,1/02/2048,111.4,forecast
solar,black,QLD,1/02/2048,52.5,forecast
wind,black,QLD,1/02/2048,100.2,forecast
solar,green,QLD,1/02/2048,10,forecast
wind,green,QLD,1/02/2048,10,forecast
baseload,black,SA,1/02/2048,100.9,forecast
solar,black,SA,1/02/2048,35.1,forecast
wind,black,SA,1/02/2048,109.2,forecast
solar,green,SA,1/02/2048,10,forecast
wind,green,SA,1/02/2048,10,forecast
baseload,black,NSW,1/01/2048,106.3,forecast
solar,black,NSW,1/01/2048,66.6,forecast
wind,black,NSW,1/01/2048,94.6,forecast
solar,green,NSW,1/01/2048,10,forecast
wind,green,NSW,1/01/2048,10,forecast
baseload,black,QLD,1/01/2048,97.8,forecast
solar,black,QLD,1/01/2048,71.2,forecast
wind,black,QLD,1/01/2048,95.8,forecast
solar,green,QLD,1/01/2048,10,forecast
wind,green,QLD,1/01/2048,10,forecast
baseload,black,SA,1/01/2048,99.3,forecast
solar,black,SA,1/01/2048,51,forecast
wind,black,SA,1/01/2048,86.4,forecast
solar,green,SA,1/01/2048,10,forecast
wind,green,SA,1/01/2048,10,forecast
baseload,black,NSW,1/12/2047,53.7,forecast
solar,black,NSW,1/12/2047,27.3,forecast
wind,black,NSW,1/12/2047,51.4,forecast
solar,green,NSW,1/12/2047,10,forecast
wind,green,NSW,1/12/2047,10,forecast
baseload,black,QLD,1/12/2047,66.7,forecast
solar,black,QLD,1/12/2047,36.2,forecast
wind,black,QLD,1/12/2047,60.1,forecast
solar,green,QLD,1/12/2047,10,forecast
wind,green,QLD,1/12/2047,10,forecast
baseload,black,SA,1/12/2047,63.2,forecast
solar,black,SA,1/12/2047,35.7,forecast
wind,black,SA,1/12/2047,54.5,forecast
solar,green,SA,1/12/2047,10,forecast
wind,green,SA,1/12/2047,10,forecast
baseload,black,NSW,1/11/2047,49.8,forecast
solar,black,NSW,1/11/2047,27.3,forecast
wind,black,NSW,1/11/2047,47.7,forecast
solar,green,NSW,1/11/2047,10,forecast
wind,green,NSW,1/11/2047,10,forecast
baseload,black,QLD,1/11/2047,58.9,forecast
solar,black,QLD,1/11/2047,32.5,forecast
wind,black,QLD,1/11/2047,63.7,forecast
solar,green,QLD,1/11/2047,10,forecast
wind,green,QLD,1/11/2047,10,forecast
baseload,black,SA,1/11/2047,45.5,forecast
solar,black,SA,1/11/2047,17.4,forecast
wind,black,SA,1/11/2047,40.4,forecast
solar,green,SA,1/11/2047,10,forecast
wind,green,SA,1/11/2047,10,forecast
baseload,black,NSW,1/10/2047,73.5,forecast
solar,black,NSW,1/10/2047,38.2,forecast
wind,black,NSW,1/10/2047,67.7,forecast
solar,green,NSW,1/10/2047,10,forecast
wind,green,NSW,1/10/2047,10,forecast
baseload,black,QLD,1/10/2047,53,forecast
solar,black,QLD,1/10/2047,19.1,forecast
wind,black,QLD,1/10/2047,54.1,forecast
solar,green,QLD,1/10/2047,10,forecast
wind,green,QLD,1/10/2047,10,forecast
baseload,black,SA,1/10/2047,57,forecast
solar,black,SA,1/10/2047,21.2,forecast
wind,black,SA,1/10/2047,50,forecast
solar,green,SA,1/10/2047,10,forecast
wind,green,SA,1/10/2047,10,forecast
baseload,black,NSW,1/09/2047,88.5,forecast
solar,black,NSW,1/09/2047,41.1,forecast
wind,black,NSW,1/09/2047,82.4,forecast
solar,green,NSW,1/09/2047,10,forecast
wind,green,NSW,1/09/2047,10,forecast
baseload,black,QLD,1/09/2047,71.4,forecast
solar,black,QLD,1/09/2047,29.7,forecast
wind,black,QLD,1/09/2047,69.8,forecast
solar,green,QLD,1/09/2047,10,forecast
wind,green,QLD,1/09/2047,10,forecast
baseload,black,SA,1/09/2047,82,forecast
solar,black,SA,1/09/2047,28.4,forecast
wind,black,SA,1/09/2047,69.8,forecast
solar,green,SA,1/09/2047,10,forecast
wind,green,SA,1/09/2047,10,forecast
baseload,black,NSW,1/08/2047,159.6,forecast
solar,black,NSW,1/08/2047,70.8,forecast
wind,black,NSW,1/08/2047,130.6,forecast
solar,green,NSW,1/08/2047,10,forecast
wind,green,NSW,1/08/2047,10,forecast
baseload,black,QLD,1/08/2047,116.9,forecast
solar,black,QLD,1/08/2047,46.5,forecast
wind,black,QLD,1/08/2047,108,forecast
solar,green,QLD,1/08/2047,10,forecast
wind,green,QLD,1/08/2047,10,forecast
baseload,black,SA,1/08/2047,132.5,forecast
solar,black,SA,1/08/2047,71.5,forecast
wind,black,SA,1/08/2047,99.7,forecast
solar,green,SA,1/08/2047,10,forecast
wind,green,SA,1/08/2047,10,forecast
baseload,black,NSW,1/07/2047,164,forecast
solar,black,NSW,1/07/2047,90.3,forecast
wind,black,NSW,1/07/2047,133.2,forecast
solar,green,NSW,1/07/2047,10,forecast
wind,green,NSW,1/07/2047,10,forecast
baseload,black,QLD,1/07/2047,108.8,forecast
solar,black,QLD,1/07/2047,46.6,forecast
wind,black,QLD,1/07/2047,93.4,forecast
solar,green,QLD,1/07/2047,10,forecast
wind,green,QLD,1/07/2047,10,forecast
baseload,black,SA,1/07/2047,170.5,forecast
solar,black,SA,1/07/2047,92.8,forecast
wind,black,SA,1/07/2047,118,forecast
solar,green,SA,1/07/2047,10,forecast
wind,green,SA,1/07/2047,10,forecast
baseload,black,NSW,1/06/2047,187.3,forecast
solar,black,NSW,1/06/2047,126.8,forecast
wind,black,NSW,1/06/2047,167.8,forecast
solar,green,NSW,1/06/2047,10,forecast
wind,green,NSW,1/06/2047,10,forecast
baseload,black,QLD,1/06/2047,148.1,forecast
solar,black,QLD,1/06/2047,92.5,forecast
wind,black,QLD,1/06/2047,133.2,forecast
solar,green,QLD,1/06/2047,10,forecast
wind,green,QLD,1/06/2047,10,forecast
baseload,black,SA,1/06/2047,166.7,forecast
solar,black,SA,1/06/2047,119.3,forecast
wind,black,SA,1/06/2047,142.5,forecast
solar,green,SA,1/06/2047,10,forecast
wind,green,SA,1/06/2047,10,forecast
baseload,black,NSW,1/05/2047,125,forecast
solar,black,NSW,1/05/2047,64.6,forecast
wind,black,NSW,1/05/2047,106.4,forecast
solar,green,NSW,1/05/2047,10,forecast
wind,green,NSW,1/05/2047,10,forecast
baseload,black,QLD,1/05/2047,133.5,forecast
solar,black,QLD,1/05/2047,70.8,forecast
wind,black,QLD,1/05/2047,128.7,forecast
solar,green,QLD,1/05/2047,10,forecast
wind,green,QLD,1/05/2047,10,forecast
baseload,black,SA,1/05/2047,103.9,forecast
solar,black,SA,1/05/2047,47.3,forecast
wind,black,SA,1/05/2047,80.8,forecast
solar,green,SA,1/05/2047,10,forecast
wind,green,SA,1/05/2047,10,forecast
baseload,black,NSW,1/04/2047,133.9,forecast
solar,black,NSW,1/04/2047,78.1,forecast
wind,black,NSW,1/04/2047,130.4,forecast
solar,green,NSW,1/04/2047,10,forecast
wind,green,NSW,1/04/2047,10,forecast
baseload,black,QLD,1/04/2047,112.3,forecast
solar,black,QLD,1/04/2047,60.8,forecast
wind,black,QLD,1/04/2047,92.7,forecast
solar,green,QLD,1/04/2047,10,forecast
wind,green,QLD,1/04/2047,10,forecast
baseload,black,SA,1/04/2047,144.2,forecast
solar,black,SA,1/04/2047,77.1,forecast
wind,black,SA,1/04/2047,130,forecast
solar,green,SA,1/04/2047,10,forecast
wind,green,SA,1/04/2047,10,forecast
baseload,black,NSW,1/03/2047,144.3,forecast
solar,black,NSW,1/03/2047,114.7,forecast
wind,black,NSW,1/03/2047,139.1,forecast
solar,green,NSW,1/03/2047,10,forecast
wind,green,NSW,1/03/2047,10,forecast
baseload,black,QLD,1/03/2047,136.7,forecast
solar,black,QLD,1/03/2047,93,forecast
wind,black,QLD,1/03/2047,127.3,forecast
solar,green,QLD,1/03/2047,10,forecast
wind,green,QLD,1/03/2047,10,forecast
baseload,black,SA,1/03/2047,163.3,forecast
solar,black,SA,1/03/2047,134.7,forecast
wind,black,SA,1/03/2047,151.7,forecast
solar,green,SA,1/03/2047,10,forecast
wind,green,SA,1/03/2047,10,forecast
baseload,black,NSW,1/02/2047,109.2,forecast
solar,black,NSW,1/02/2047,56.5,forecast
wind,black,NSW,1/02/2047,111,forecast
solar,green,NSW,1/02/2047,10,forecast
wind,green,NSW,1/02/2047,10,forecast
baseload,black,QLD,1/02/2047,106.4,forecast
solar,black,QLD,1/02/2047,56,forecast
wind,black,QLD,1/02/2047,97.4,forecast
solar,green,QLD,1/02/2047,10,forecast
wind,green,QLD,1/02/2047,10,forecast
baseload,black,SA,1/02/2047,91.9,forecast
solar,black,SA,1/02/2047,36,forecast
wind,black,SA,1/02/2047,95.1,forecast
solar,green,SA,1/02/2047,10,forecast
wind,green,SA,1/02/2047,10,forecast
baseload,black,NSW,1/01/2047,101.8,forecast
solar,black,NSW,1/01/2047,68.6,forecast
wind,black,NSW,1/01/2047,95.6,forecast
solar,green,NSW,1/01/2047,10,forecast
wind,green,NSW,1/01/2047,10,forecast
baseload,black,QLD,1/01/2047,107.8,forecast
solar,black,QLD,1/01/2047,76.8,forecast
wind,black,QLD,1/01/2047,108,forecast
solar,green,QLD,1/01/2047,10,forecast
wind,green,QLD,1/01/2047,10,forecast
baseload,black,SA,1/01/2047,97.9,forecast
solar,black,SA,1/01/2047,51.6,forecast
wind,black,SA,1/01/2047,88,forecast
solar,green,SA,1/01/2047,10,forecast
wind,green,SA,1/01/2047,10,forecast
baseload,black,NSW,1/12/2046,56.5,forecast
solar,black,NSW,1/12/2046,29.3,forecast
wind,black,NSW,1/12/2046,51.9,forecast
solar,green,NSW,1/12/2046,10,forecast
wind,green,NSW,1/12/2046,10,forecast
baseload,black,QLD,1/12/2046,70.9,forecast
solar,black,QLD,1/12/2046,48.2,forecast
wind,black,QLD,1/12/2046,65.3,forecast
solar,green,QLD,1/12/2046,10,forecast
wind,green,QLD,1/12/2046,10,forecast
baseload,black,SA,1/12/2046,64.8,forecast
solar,black,SA,1/12/2046,37,forecast
wind,black,SA,1/12/2046,55.8,forecast
solar,green,SA,1/12/2046,10,forecast
wind,green,SA,1/12/2046,10,forecast
baseload,black,NSW,1/11/2046,63.3,forecast
solar,black,NSW,1/11/2046,28,forecast
wind,black,NSW,1/11/2046,56.2,forecast
solar,green,NSW,1/11/2046,10,forecast
wind,green,NSW,1/11/2046,10,forecast
baseload,black,QLD,1/11/2046,65.9,forecast
solar,black,QLD,1/11/2046,35.4,forecast
wind,black,QLD,1/11/2046,70,forecast
solar,green,QLD,1/11/2046,10,forecast
wind,green,QLD,1/11/2046,10,forecast
baseload,black,SA,1/11/2046,55.1,forecast
solar,black,SA,1/11/2046,27.7,forecast
wind,black,SA,1/11/2046,44.4,forecast
solar,green,SA,1/11/2046,10,forecast
wind,green,SA,1/11/2046,10,forecast
baseload,black,NSW,1/10/2046,67.1,forecast
solar,black,NSW,1/10/2046,38.9,forecast
wind,black,NSW,1/10/2046,65.2,forecast
solar,green,NSW,1/10/2046,10,forecast
wind,green,NSW,1/10/2046,10,forecast
baseload,black,QLD,1/10/2046,51.8,forecast
solar,black,QLD,1/10/2046,20.9,forecast
wind,black,QLD,1/10/2046,52.6,forecast
solar,green,QLD,1/10/2046,10,forecast
wind,green,QLD,1/10/2046,10,forecast
baseload,black,SA,1/10/2046,64.8,forecast
solar,black,SA,1/10/2046,24.9,forecast
wind,black,SA,1/10/2046,55.4,forecast
solar,green,SA,1/10/2046,10,forecast
wind,green,SA,1/10/2046,10,forecast
baseload,black,NSW,1/09/2046,97.6,forecast
solar,black,NSW,1/09/2046,41.4,forecast
wind,black,NSW,1/09/2046,89.6,forecast
solar,green,NSW,1/09/2046,10,forecast
wind,green,NSW,1/09/2046,10,forecast
baseload,black,QLD,1/09/2046,75.9,forecast
solar,black,QLD,1/09/2046,28.1,forecast
wind,black,QLD,1/09/2046,75,forecast
solar,green,QLD,1/09/2046,10,forecast
wind,green,QLD,1/09/2046,10,forecast
baseload,black,SA,1/09/2046,102.5,forecast
solar,black,SA,1/09/2046,30.3,forecast
wind,black,SA,1/09/2046,78.7,forecast
solar,green,SA,1/09/2046,10,forecast
wind,green,SA,1/09/2046,10,forecast
baseload,black,NSW,1/08/2046,154.8,forecast
solar,black,NSW,1/08/2046,70.4,forecast
wind,black,NSW,1/08/2046,123.1,forecast
solar,green,NSW,1/08/2046,10,forecast
wind,green,NSW,1/08/2046,10,forecast
baseload,black,QLD,1/08/2046,105.2,forecast
solar,black,QLD,1/08/2046,47,forecast
wind,black,QLD,1/08/2046,101.7,forecast
solar,green,QLD,1/08/2046,10,forecast
wind,green,QLD,1/08/2046,10,forecast
baseload,black,SA,1/08/2046,139.6,forecast
solar,black,SA,1/08/2046,69,forecast
wind,black,SA,1/08/2046,105.1,forecast
solar,green,SA,1/08/2046,10,forecast
wind,green,SA,1/08/2046,10,forecast
baseload,black,NSW,1/07/2046,183.5,forecast
solar,black,NSW,1/07/2046,88.3,forecast
wind,black,NSW,1/07/2046,144.8,forecast
solar,green,NSW,1/07/2046,10,forecast
wind,green,NSW,1/07/2046,10,forecast
baseload,black,QLD,1/07/2046,117.9,forecast
solar,black,QLD,1/07/2046,48.7,forecast
wind,black,QLD,1/07/2046,99.5,forecast
solar,green,QLD,1/07/2046,10,forecast
wind,green,QLD,1/07/2046,10,forecast
baseload,black,SA,1/07/2046,180,forecast
solar,black,SA,1/07/2046,86.9,forecast
wind,black,SA,1/07/2046,120.7,forecast
solar,green,SA,1/07/2046,10,forecast
wind,green,SA,1/07/2046,10,forecast
baseload,black,NSW,1/06/2046,205.9,forecast
solar,black,NSW,1/06/2046,125.7,forecast
wind,black,NSW,1/06/2046,195.1,forecast
solar,green,NSW,1/06/2046,10,forecast
wind,green,NSW,1/06/2046,10,forecast
baseload,black,QLD,1/06/2046,143.1,forecast
solar,black,QLD,1/06/2046,85.8,forecast
wind,black,QLD,1/06/2046,127.3,forecast
solar,green,QLD,1/06/2046,10,forecast
wind,green,QLD,1/06/2046,10,forecast
baseload,black,SA,1/06/2046,183.4,forecast
solar,black,SA,1/06/2046,122.6,forecast
wind,black,SA,1/06/2046,167,forecast
solar,green,SA,1/06/2046,10,forecast
wind,green,SA,1/06/2046,10,forecast
baseload,black,NSW,1/05/2046,122,forecast
solar,black,NSW,1/05/2046,65,forecast
wind,black,NSW,1/05/2046,105.9,forecast
solar,green,NSW,1/05/2046,10,forecast
wind,green,NSW,1/05/2046,10,forecast
baseload,black,QLD,1/05/2046,130.6,forecast
solar,black,QLD,1/05/2046,70.1,forecast
wind,black,QLD,1/05/2046,122.3,forecast
solar,green,QLD,1/05/2046,10,forecast
wind,green,QLD,1/05/2046,10,forecast
baseload,black,SA,1/05/2046,104.7,forecast
solar,black,SA,1/05/2046,48.9,forecast
wind,black,SA,1/05/2046,81.9,forecast
solar,green,SA,1/05/2046,10,forecast
wind,green,SA,1/05/2046,10,forecast
baseload,black,NSW,1/04/2046,149.2,forecast
solar,black,NSW,1/04/2046,78.8,forecast
wind,black,NSW,1/04/2046,139.8,forecast
solar,green,NSW,1/04/2046,10,forecast
wind,green,NSW,1/04/2046,10,forecast
baseload,black,QLD,1/04/2046,98.5,forecast
solar,black,QLD,1/04/2046,56.4,forecast
wind,black,QLD,1/04/2046,84.1,forecast
solar,green,QLD,1/04/2046,10,forecast
wind,green,QLD,1/04/2046,10,forecast
baseload,black,SA,1/04/2046,139.6,forecast
solar,black,SA,1/04/2046,76.8,forecast
wind,black,SA,1/04/2046,128.6,forecast
solar,green,SA,1/04/2046,10,forecast
wind,green,SA,1/04/2046,10,forecast
baseload,black,NSW,1/03/2046,145,forecast
solar,black,NSW,1/03/2046,115.8,forecast
wind,black,NSW,1/03/2046,139.5,forecast
solar,green,NSW,1/03/2046,10,forecast
wind,green,NSW,1/03/2046,10,forecast
baseload,black,QLD,1/03/2046,129.9,forecast
solar,black,QLD,1/03/2046,92.5,forecast
wind,black,QLD,1/03/2046,127,forecast
solar,green,QLD,1/03/2046,10,forecast
wind,green,QLD,1/03/2046,10,forecast
baseload,black,SA,1/03/2046,178.1,forecast
solar,black,SA,1/03/2046,121.1,forecast
wind,black,SA,1/03/2046,166.2,forecast
solar,green,SA,1/03/2046,10,forecast
wind,green,SA,1/03/2046,10,forecast
baseload,black,NSW,1/02/2046,105.6,forecast
solar,black,NSW,1/02/2046,57.3,forecast
wind,black,NSW,1/02/2046,106.7,forecast
solar,green,NSW,1/02/2046,10,forecast
wind,green,NSW,1/02/2046,10,forecast
baseload,black,QLD,1/02/2046,120.5,forecast
solar,black,QLD,1/02/2046,62.4,forecast
wind,black,QLD,1/02/2046,99.4,forecast
solar,green,QLD,1/02/2046,10,forecast
wind,green,QLD,1/02/2046,10,forecast
baseload,black,SA,1/02/2046,119.7,forecast
solar,black,SA,1/02/2046,42.7,forecast
wind,black,SA,1/02/2046,127.3,forecast
solar,green,SA,1/02/2046,10,forecast
wind,green,SA,1/02/2046,10,forecast
baseload,black,NSW,1/01/2046,100.8,forecast
solar,black,NSW,1/01/2046,69.8,forecast
wind,black,NSW,1/01/2046,93.5,forecast
solar,green,NSW,1/01/2046,10,forecast
wind,green,NSW,1/01/2046,10,forecast
baseload,black,QLD,1/01/2046,114,forecast
solar,black,QLD,1/01/2046,93.8,forecast
wind,black,QLD,1/01/2046,106.5,forecast
solar,green,QLD,1/01/2046,10,forecast
wind,green,QLD,1/01/2046,10,forecast
baseload,black,SA,1/01/2046,95.2,forecast
solar,black,SA,1/01/2046,49.8,forecast
wind,black,SA,1/01/2046,87.4,forecast
solar,green,SA,1/01/2046,10,forecast
wind,green,SA,1/01/2046,10,forecast
baseload,black,NSW,1/12/2045,55.9,forecast
